wind_speed_kmh,rainfall_mm,temperature_c,humidity_percent,storm,risk_score,risk_level,recommended_sensitivity
12.92,3.6,19.07,56.28,0,15.56,LOW_RISK,HIGH
25.48,6.72,42.39,36.05,0,24.39,LOW_RISK,HIGH
25.46,4.41,21.2,56.57,0,27.33,LOW_RISK,HIGH
5.25,4.26,26.55,84.99,0,20.49,LOW_RISK,HIGH
10.34,18.02,21.2,76.18,0,37.65,MEDIUM_RISK,MEDIUM
67.56,4.06,27.37,87.79,1,71.52,HIGH_RISK,LOW
14.6,2.43,23.9,69.1,0,15.36,LOW_RISK,HIGH
16.38,13.16,37.92,69.08,0,36.33,MEDIUM_RISK,MEDIUM
23.86,1.75,23.2,96.56,1,40.08,MEDIUM_RISK,MEDIUM
12.02,1.72,25.71,76.09,0,12.14,LOW_RISK,HIGH
48.37,4.14,22.59,75.0,0,49.4,MEDIUM_RISK,MEDIUM
35.93,4.87,28.72,99.81,0,40.65,MEDIUM_RISK,MEDIUM
11.57,5.52,20.45,41.69,0,18.95,LOW_RISK,HIGH
25.29,0.74,32.37,24.15,0,16.05,LOW_RISK,HIGH
8.74,4.62,40.33,83.51,0,18.96,LOW_RISK,HIGH
16.99,1.82,32.0,51.33,0,5.2,LOW_RISK,HIGH
20.59,3.43,34.84,49.65,0,28.46,LOW_RISK,HIGH
33.36,3.23,27.94,71.57,0,35.28,MEDIUM_RISK,MEDIUM
38.52,12.78,29.37,31.93,0,47.4,MEDIUM_RISK,MEDIUM
13.2,8.48,42.07,60.97,0,16.29,LOW_RISK,HIGH
34.0,0.29,28.51,89.08,0,27.49,LOW_RISK,HIGH
10.12,6.54,29.99,54.15,0,18.02,LOW_RISK,HIGH
7.04,14.52,16.97,78.71,0,31.64,LOW_RISK,HIGH
10.15,4.43,28.77,45.74,0,11.41,LOW_RISK,HIGH
9.29,6.05,5.0,45.41,0,16.37,LOW_RISK,HIGH
8.28,4.45,30.91,70.36,0,20.58,LOW_RISK,HIGH
14.54,9.0,36.4,97.7,0,31.56,LOW_RISK,HIGH
15.71,1.57,21.78,22.7,0,23.8,LOW_RISK,HIGH
21.19,5.35,19.99,71.16,0,27.38,LOW_RISK,HIGH
19.07,13.51,27.17,70.55,0,34.7,LOW_RISK,HIGH
25.72,12.09,28.42,56.58,0,39.24,MEDIUM_RISK,MEDIUM
22.13,7.99,25.21,68.74,0,24.18,LOW_RISK,HIGH
50.02,12.34,21.17,96.17,0,55.38,HIGH_RISK,LOW
18.27,9.27,25.54,96.81,0,42.19,MEDIUM_RISK,MEDIUM
31.76,4.25,25.51,63.57,0,40.36,MEDIUM_RISK,MEDIUM
28.46,6.57,10.53,84.46,0,29.42,LOW_RISK,HIGH
27.42,8.05,21.81,67.24,0,28.27,LOW_RISK,HIGH
18.52,5.75,24.68,67.08,0,26.7,LOW_RISK,HIGH
41.05,27.75,24.31,60.75,0,59.58,HIGH_RISK,LOW
10.45,5.33,30.25,77.42,1,34.71,LOW_RISK,HIGH
12.56,4.03,26.62,20.0,0,12.24,LOW_RISK,HIGH
18.52,2.86,35.51,63.09,0,22.88,LOW_RISK,HIGH
52.53,3.46,29.89,66.55,0,34.93,LOW_RISK,HIGH
10.22,6.93,14.17,100.0,1,40.95,MEDIUM_RISK,MEDIUM
21.37,6.18,28.14,60.72,0,15.4,LOW_RISK,HIGH
13.53,5.34,33.11,73.81,0,12.93,LOW_RISK,HIGH
20.88,1.95,23.87,35.69,0,17.88,LOW_RISK,HIGH
28.47,10.58,43.35,42.33,0,34.2,LOW_RISK,HIGH
14.65,26.76,36.66,54.55,0,33.36,LOW_RISK,HIGH
15.6,8.91,15.26,63.26,0,26.76,LOW_RISK,HIGH
79.4,2.41,24.66,75.22,1,73.59,HIGH_RISK,LOW
15.14,5.79,29.95,77.45,0,21.56,LOW_RISK,HIGH
27.04,10.13,27.22,83.46,0,40.95,MEDIUM_RISK,MEDIUM
61.86,6.59,34.48,40.02,0,46.39,MEDIUM_RISK,MEDIUM
20.42,6.46,41.32,64.45,0,21.12,LOW_RISK,HIGH
33.86,7.65,26.41,37.78,0,28.64,LOW_RISK,HIGH
16.72,1.44,23.54,61.76,0,10.74,LOW_RISK,HIGH
17.07,13.61,24.97,89.21,0,49.2,MEDIUM_RISK,MEDIUM
18.09,6.79,25.73,61.9,0,17.56,LOW_RISK,HIGH
20.71,8.15,40.3,74.65,0,41.75,MEDIUM_RISK,MEDIUM
13.91,9.06,24.15,52.14,0,21.1,LOW_RISK,HIGH
23.38,2.91,37.36,74.74,0,21.38,LOW_RISK,HIGH
37.05,10.29,30.82,100.0,0,48.36,MEDIUM_RISK,MEDIUM
61.66,3.22,19.44,92.6,0,59.65,HIGH_RISK,LOW
27.85,5.19,14.38,39.23,0,25.58,LOW_RISK,HIGH
30.76,12.13,27.55,50.05,1,59.0,HIGH_RISK,LOW
37.65,0.11,16.72,39.94,0,23.59,LOW_RISK,HIGH
19.24,15.88,13.8,65.78,1,61.14,HIGH_RISK,LOW
12.23,18.4,28.92,28.23,1,47.3,MEDIUM_RISK,MEDIUM
55.42,10.17,37.21,56.57,0,54.43,MEDIUM_RISK,MEDIUM
19.67,17.58,38.12,83.78,0,51.79,MEDIUM_RISK,MEDIUM
22.42,8.42,20.22,60.79,0,35.98,MEDIUM_RISK,MEDIUM
31.93,1.52,8.79,82.93,0,40.5,MEDIUM_RISK,MEDIUM
6.75,7.16,27.87,33.01,0,5.65,LOW_RISK,HIGH
54.44,0.75,28.6,65.38,0,33.41,LOW_RISK,HIGH
12.22,0.95,22.74,61.21,0,0.0,LOW_RISK,HIGH
6.0,13.62,34.88,71.64,0,30.61,LOW_RISK,HIGH
14.7,3.82,14.62,100.0,0,23.87,LOW_RISK,HIGH
20.38,5.5,31.98,76.61,1,45.72,MEDIUM_RISK,MEDIUM
26.58,4.72,22.19,69.78,0,29.6,LOW_RISK,HIGH
1.99,0.74,12.3,100.0,0,18.62,LOW_RISK,HIGH
12.65,2.2,19.45,99.73,0,24.81,LOW_RISK,HIGH
14.38,7.04,21.21,56.6,0,6.62,LOW_RISK,HIGH
6.5,6.86,25.95,85.29,1,37.68,MEDIUM_RISK,MEDIUM
7.93,16.15,8.08,55.54,0,37.53,MEDIUM_RISK,MEDIUM
17.62,4.84,38.68,43.65,0,27.9,LOW_RISK,HIGH
28.86,9.75,24.69,60.09,0,32.99,LOW_RISK,HIGH
18.55,0.72,26.43,39.38,0,13.79,LOW_RISK,HIGH
17.03,15.82,25.56,71.15,0,42.74,MEDIUM_RISK,MEDIUM
6.19,4.42,33.03,58.29,0,15.12,LOW_RISK,HIGH
30.28,7.78,22.88,31.86,0,40.04,MEDIUM_RISK,MEDIUM
59.51,12.4,37.6,86.73,1,74.4,HIGH_RISK,LOW
66.22,1.18,21.03,55.61,0,43.48,MEDIUM_RISK,MEDIUM
14.5,8.3,30.24,78.32,0,33.8,LOW_RISK,HIGH
57.25,8.84,19.86,95.32,1,72.28,HIGH_RISK,LOW
13.43,2.11,45.0,91.7,0,30.06,LOW_RISK,HIGH
30.2,1.01,26.58,46.97,0,18.8,LOW_RISK,HIGH
13.25,0.84,39.08,45.67,0,3.98,LOW_RISK,HIGH
6.95,23.57,37.69,64.99,0,33.52,LOW_RISK,HIGH
31.23,2.6,30.02,55.74,0,44.52,MEDIUM_RISK,MEDIUM
3.98,7.56,26.75,61.51,0,23.67,LOW_RISK,HIGH
15.9,5.56,5.0,65.15,0,25.77,LOW_RISK,HIGH
25.59,6.14,34.93,78.86,0,24.1,LOW_RISK,HIGH
12.03,18.39,17.61,53.01,0,30.93,LOW_RISK,HIGH
24.87,6.28,32.27,80.45,0,29.32,LOW_RISK,HIGH
29.21,8.53,31.94,46.27,0,33.18,LOW_RISK,HIGH
28.8,20.22,29.26,81.59,0,39.24,MEDIUM_RISK,MEDIUM
7.8,1.33,43.42,72.86,0,15.39,LOW_RISK,HIGH
23.34,3.64,29.96,20.0,0,26.09,LOW_RISK,HIGH
5.11,15.66,22.82,91.81,1,57.27,HIGH_RISK,LOW
4.61,4.49,26.95,21.57,0,11.31,LOW_RISK,HIGH
26.99,0.9,34.26,71.86,0,23.61,LOW_RISK,HIGH
49.03,3.32,32.25,76.13,0,43.08,MEDIUM_RISK,MEDIUM
20.4,8.86,35.91,85.53,0,41.84,MEDIUM_RISK,MEDIUM
12.62,8.68,33.24,78.22,0,26.53,LOW_RISK,HIGH
17.53,2.16,19.41,45.7,0,28.99,LOW_RISK,HIGH
2.92,5.02,39.85,80.9,0,22.84,LOW_RISK,HIGH
18.07,8.69,22.75,95.2,0,40.78,MEDIUM_RISK,MEDIUM
29.17,6.18,40.32,90.14,0,34.87,LOW_RISK,HIGH
26.03,23.04,28.44,83.59,0,47.42,MEDIUM_RISK,MEDIUM
28.95,2.47,28.61,51.87,0,19.61,LOW_RISK,HIGH
11.4,7.36,20.11,70.94,0,20.89,LOW_RISK,HIGH
9.01,0.92,22.61,65.65,0,5.36,LOW_RISK,HIGH
4.05,5.39,25.84,68.23,0,11.17,LOW_RISK,HIGH
36.07,5.14,37.72,57.32,0,36.53,MEDIUM_RISK,MEDIUM
15.26,10.28,21.94,69.3,0,32.86,LOW_RISK,HIGH
30.38,5.35,32.06,97.03,0,46.01,MEDIUM_RISK,MEDIUM
14.7,5.53,17.58,82.82,0,23.1,LOW_RISK,HIGH
16.73,3.26,19.57,48.03,0,20.23,LOW_RISK,HIGH
37.19,18.52,25.03,65.72,0,53.87,MEDIUM_RISK,MEDIUM
48.59,5.49,37.29,76.61,1,64.01,HIGH_RISK,LOW
55.0,3.19,25.23,100.0,0,55.69,HIGH_RISK,LOW
18.47,4.04,32.23,46.35,0,23.22,LOW_RISK,HIGH
6.47,9.71,17.86,84.22,0,28.85,LOW_RISK,HIGH
64.4,6.14,30.38,85.08,0,58.43,HIGH_RISK,LOW
31.74,3.24,20.88,40.2,0,34.93,LOW_RISK,HIGH
18.41,9.53,27.82,70.94,0,37.86,MEDIUM_RISK,MEDIUM
17.06,4.74,15.62,78.21,0,22.31,LOW_RISK,HIGH
68.16,24.45,19.14,63.06,0,64.55,HIGH_RISK,LOW
23.13,9.77,32.66,51.15,0,39.51,MEDIUM_RISK,MEDIUM
24.67,4.53,23.8,34.38,0,22.49,LOW_RISK,HIGH
25.43,6.28,45.0,77.33,0,30.93,LOW_RISK,HIGH
29.13,14.49,21.95,60.09,0,30.17,LOW_RISK,HIGH
39.01,2.54,29.76,40.62,0,32.63,LOW_RISK,HIGH
41.03,10.35,13.53,51.32,0,45.14,MEDIUM_RISK,MEDIUM
49.48,4.23,23.44,60.08,1,58.81,HIGH_RISK,LOW
25.38,3.69,23.25,70.83,0,31.63,LOW_RISK,HIGH
35.85,6.83,34.42,54.66,0,35.42,MEDIUM_RISK,MEDIUM
25.48,28.41,29.5,29.38,1,61.24,HIGH_RISK,LOW
7.76,8.78,23.04,54.91,0,25.56,LOW_RISK,HIGH
31.98,2.06,37.38,77.98,0,44.67,MEDIUM_RISK,MEDIUM
47.1,3.15,20.96,65.76,1,51.73,MEDIUM_RISK,MEDIUM
21.14,3.18,36.97,69.16,0,28.76,LOW_RISK,HIGH
14.12,5.0,8.29,65.28,0,15.89,LOW_RISK,HIGH
19.75,5.45,33.52,28.83,0,28.9,LOW_RISK,HIGH
31.63,2.17,27.91,58.63,0,34.68,LOW_RISK,HIGH
16.16,2.29,31.41,54.72,0,22.73,LOW_RISK,HIGH
20.57,4.84,21.4,42.07,0,17.6,LOW_RISK,HIGH
25.32,13.48,31.89,85.03,1,53.06,MEDIUM_RISK,MEDIUM
27.59,5.76,42.1,84.39,0,29.85,LOW_RISK,HIGH
20.24,4.91,26.13,47.95,0,23.19,LOW_RISK,HIGH
32.26,11.12,27.64,90.02,0,49.59,MEDIUM_RISK,MEDIUM
28.17,9.44,31.36,70.33,0,41.75,MEDIUM_RISK,MEDIUM
23.82,3.78,15.77,61.12,0,25.26,LOW_RISK,HIGH
20.09,9.13,22.07,80.3,0,30.7,LOW_RISK,HIGH
22.62,18.39,37.39,75.21,0,41.99,MEDIUM_RISK,MEDIUM
22.05,8.91,26.9,83.06,0,40.4,MEDIUM_RISK,MEDIUM
17.44,2.69,25.54,37.28,0,19.31,LOW_RISK,HIGH
14.1,5.1,32.78,98.17,0,29.61,LOW_RISK,HIGH
52.9,1.51,38.22,38.39,1,42.86,MEDIUM_RISK,MEDIUM
9.9,9.7,22.95,95.93,0,31.8,LOW_RISK,HIGH
26.31,6.67,11.36,91.04,1,40.01,MEDIUM_RISK,MEDIUM
18.52,0.89,30.95,77.73,0,23.13,LOW_RISK,HIGH
41.8,10.2,18.75,82.05,0,49.77,MEDIUM_RISK,MEDIUM
21.89,1.99,28.69,66.58,0,12.87,LOW_RISK,HIGH
16.0,7.05,23.09,35.42,0,25.33,LOW_RISK,HIGH
9.19,6.54,21.68,47.33,0,4.26,LOW_RISK,HIGH
23.53,0.35,30.56,57.04,0,18.24,LOW_RISK,HIGH
42.4,7.97,30.96,87.4,1,61.12,HIGH_RISK,LOW
13.37,12.1,37.43,83.82,0,27.61,LOW_RISK,HIGH
20.74,4.81,25.34,72.77,0,30.91,LOW_RISK,HIGH
44.85,8.94,9.2,89.38,0,54.81,MEDIUM_RISK,MEDIUM
23.16,4.38,29.69,73.93,0,34.88,LOW_RISK,HIGH
31.74,1.16,24.41,66.51,0,28.73,LOW_RISK,HIGH
41.57,7.69,18.63,83.95,0,42.0,MEDIUM_RISK,MEDIUM
7.34,6.01,34.95,50.97,0,13.42,LOW_RISK,HIGH
28.67,2.94,24.03,81.89,0,24.04,LOW_RISK,HIGH
11.99,1.13,31.2,83.57,0,6.58,LOW_RISK,HIGH
22.51,11.55,37.51,39.8,0,34.12,LOW_RISK,HIGH
17.67,7.92,32.08,72.55,0,23.93,LOW_RISK,HIGH
16.05,11.19,9.31,49.3,0,35.15,MEDIUM_RISK,MEDIUM
23.57,4.12,31.94,52.36,0,20.07,LOW_RISK,HIGH
20.32,3.95,15.35,79.67,0,27.62,LOW_RISK,HIGH
22.39,3.27,19.53,35.94,0,21.43,LOW_RISK,HIGH
23.16,4.36,32.02,56.2,0,21.69,LOW_RISK,HIGH
36.65,13.95,30.54,84.08,0,50.45,MEDIUM_RISK,MEDIUM
6.34,11.07,20.75,73.11,0,29.34,LOW_RISK,HIGH
19.24,3.72,10.4,59.31,0,22.15,LOW_RISK,HIGH
2.91,12.86,28.37,74.06,0,32.33,LOW_RISK,HIGH
53.7,6.82,41.11,83.5,0,58.1,HIGH_RISK,LOW
17.25,2.58,18.05,39.71,0,29.85,LOW_RISK,HIGH
20.58,11.17,5.0,36.2,0,32.48,LOW_RISK,HIGH
33.41,8.3,18.27,75.87,0,51.86,MEDIUM_RISK,MEDIUM
23.49,1.92,20.15,78.89,0,25.61,LOW_RISK,HIGH
20.75,9.21,30.75,61.36,0,28.65,LOW_RISK,HIGH
27.03,0.22,39.77,100.0,0,28.19,LOW_RISK,HIGH
63.02,9.36,27.93,33.67,0,51.9,MEDIUM_RISK,MEDIUM
17.2,2.68,30.95,47.65,0,21.9,LOW_RISK,HIGH
41.5,3.92,20.44,29.08,0,35.86,MEDIUM_RISK,MEDIUM
17.18,5.69,33.65,64.58,0,19.79,LOW_RISK,HIGH
18.59,2.34,15.22,72.72,0,26.16,LOW_RISK,HIGH
19.2,3.51,36.78,92.87,0,27.6,LOW_RISK,HIGH
19.22,4.88,28.22,67.9,0,31.21,LOW_RISK,HIGH
21.51,5.95,35.71,69.29,0,18.67,LOW_RISK,HIGH
8.42,3.29,19.85,79.87,0,20.49,LOW_RISK,HIGH
18.65,1.28,28.71,67.24,0,15.85,LOW_RISK,HIGH
47.87,11.02,27.96,86.0,0,62.68,HIGH_RISK,LOW
9.12,9.07,31.41,45.15,0,17.68,LOW_RISK,HIGH
23.85,1.58,25.26,58.96,0,20.24,LOW_RISK,HIGH
36.31,3.44,28.12,25.77,0,38.27,MEDIUM_RISK,MEDIUM
46.32,1.35,7.03,41.41,0,32.43,LOW_RISK,HIGH
26.57,7.94,15.69,93.05,0,35.11,MEDIUM_RISK,MEDIUM
31.42,14.54,25.07,62.25,1,60.87,HIGH_RISK,LOW
21.67,8.81,33.98,43.57,0,31.45,LOW_RISK,HIGH
12.23,7.97,27.0,75.8,0,20.04,LOW_RISK,HIGH
22.29,6.26,23.35,69.69,0,21.02,LOW_RISK,HIGH
9.82,5.02,30.96,53.67,0,8.53,LOW_RISK,HIGH
25.67,1.96,23.97,31.79,0,17.98,LOW_RISK,HIGH
23.04,2.51,34.95,51.51,0,29.89,LOW_RISK,HIGH
59.14,7.91,26.0,43.97,0,38.6,MEDIUM_RISK,MEDIUM
13.45,10.79,31.52,78.41,0,28.01,LOW_RISK,HIGH
33.36,7.2,23.04,42.97,0,31.38,LOW_RISK,HIGH
29.09,8.46,17.17,89.82,0,41.96,MEDIUM_RISK,MEDIUM
28.97,8.13,24.78,68.57,0,31.34,LOW_RISK,HIGH
14.23,10.14,27.79,48.43,0,17.67,LOW_RISK,HIGH
11.67,5.4,31.74,100.0,1,38.07,MEDIUM_RISK,MEDIUM
7.35,1.56,39.35,69.86,0,4.6,LOW_RISK,HIGH
12.15,5.86,22.79,82.28,0,23.83,LOW_RISK,HIGH
31.54,3.4,18.71,72.24,0,38.34,MEDIUM_RISK,MEDIUM
18.1,11.59,17.55,100.0,1,57.98,HIGH_RISK,LOW
32.24,1.52,21.03,79.74,0,29.91,LOW_RISK,HIGH
7.47,4.6,29.57,39.88,0,7.06,LOW_RISK,HIGH
5.83,21.74,30.31,81.93,0,40.94,MEDIUM_RISK,MEDIUM
29.93,1.17,22.67,73.69,0,17.61,LOW_RISK,HIGH
34.64,1.05,21.66,73.5,0,28.79,LOW_RISK,HIGH
25.14,16.98,25.9,68.41,0,36.31,MEDIUM_RISK,MEDIUM
3.19,18.3,34.5,100.0,1,56.12,HIGH_RISK,LOW
30.44,3.48,34.26,62.24,0,32.05,LOW_RISK,HIGH
6.29,9.62,13.84,52.39,0,27.02,LOW_RISK,HIGH
48.4,4.06,27.07,64.65,1,55.93,HIGH_RISK,LOW
7.9,11.48,19.32,87.29,0,35.09,MEDIUM_RISK,MEDIUM
21.94,6.37,27.78,53.71,1,41.31,MEDIUM_RISK,MEDIUM
42.32,4.44,29.9,87.66,0,44.64,MEDIUM_RISK,MEDIUM
9.7,3.12,29.21,53.5,0,11.87,LOW_RISK,HIGH
9.33,21.89,28.55,100.0,1,49.38,MEDIUM_RISK,MEDIUM
14.26,14.94,31.07,40.56,0,18.0,LOW_RISK,HIGH
32.48,6.07,21.53,77.17,0,43.3,MEDIUM_RISK,MEDIUM
62.45,6.07,22.24,47.37,1,58.6,HIGH_RISK,LOW
45.71,6.23,27.71,70.01,1,59.46,HIGH_RISK,LOW
24.03,7.11,26.58,87.72,0,33.5,LOW_RISK,HIGH
18.46,2.42,28.85,74.56,0,28.73,LOW_RISK,HIGH
6.71,5.61,27.01,38.74,0,12.67,LOW_RISK,HIGH
29.01,7.71,33.75,65.02,0,24.76,LOW_RISK,HIGH
43.79,9.09,42.84,60.32,0,50.84,MEDIUM_RISK,MEDIUM
54.62,5.65,32.93,100.0,0,55.84,HIGH_RISK,LOW
19.22,16.38,14.1,69.64,1,59.46,HIGH_RISK,LOW
4.81,24.68,16.61,77.2,1,56.71,HIGH_RISK,LOW
29.29,3.37,37.63,60.04,0,27.15,LOW_RISK,HIGH
31.2,10.94,31.42,88.94,0,53.23,MEDIUM_RISK,MEDIUM
28.58,14.67,22.4,79.96,0,34.51,LOW_RISK,HIGH
25.24,12.51,26.62,29.98,0,25.99,LOW_RISK,HIGH
16.09,6.0,36.08,42.45,0,23.88,LOW_RISK,HIGH
28.06,9.81,26.62,39.74,0,22.21,LOW_RISK,HIGH
29.64,2.5,36.25,59.41,0,24.04,LOW_RISK,HIGH
38.63,5.31,31.95,82.91,0,33.2,LOW_RISK,HIGH
25.39,11.61,32.97,70.68,0,41.84,MEDIUM_RISK,MEDIUM
15.39,0.84,33.16,100.0,0,33.35,LOW_RISK,HIGH
14.43,5.2,15.73,51.13,0,8.56,LOW_RISK,HIGH
6.07,6.68,16.39,63.18,0,21.76,LOW_RISK,HIGH
42.86,6.86,25.12,52.36,1,49.23,MEDIUM_RISK,MEDIUM
4.32,6.76,29.42,74.52,0,14.49,LOW_RISK,HIGH
29.1,4.81,31.29,73.44,0,28.45,LOW_RISK,HIGH
18.93,16.19,28.04,75.77,0,40.28,MEDIUM_RISK,MEDIUM
6.64,7.98,43.06,54.06,0,11.1,LOW_RISK,HIGH
21.19,5.97,27.99,35.14,0,18.46,LOW_RISK,HIGH
32.9,8.77,37.86,47.18,0,43.17,MEDIUM_RISK,MEDIUM
23.7,5.16,29.39,59.96,0,20.45,LOW_RISK,HIGH
11.72,2.26,14.35,62.11,0,17.23,LOW_RISK,HIGH
29.39,7.26,31.55,69.89,0,27.41,LOW_RISK,HIGH
3.7,9.07,28.72,82.53,0,29.56,LOW_RISK,HIGH
26.45,2.1,25.98,89.11,0,37.96,MEDIUM_RISK,MEDIUM
11.31,2.14,8.22,56.94,0,21.24,LOW_RISK,HIGH
19.53,1.73,36.69,62.59,0,15.64,LOW_RISK,HIGH
36.18,6.57,35.3,76.54,0,45.29,MEDIUM_RISK,MEDIUM
41.84,7.85,33.23,39.38,1,53.29,MEDIUM_RISK,MEDIUM
18.25,10.77,37.8,86.95,1,59.23,HIGH_RISK,LOW
25.42,5.4,29.69,73.73,0,31.96,LOW_RISK,HIGH
56.31,7.37,25.25,72.66,1,58.87,HIGH_RISK,LOW
3.69,10.06,28.14,65.97,0,20.51,LOW_RISK,HIGH
5.46,8.66,28.17,54.35,0,18.21,LOW_RISK,HIGH
14.75,2.03,23.69,33.4,0,16.64,LOW_RISK,HIGH
32.43,14.89,25.83,55.19,0,44.8,MEDIUM_RISK,MEDIUM
16.68,3.69,32.44,60.59,0,22.71,LOW_RISK,HIGH
37.48,9.34,19.83,86.79,0,50.59,MEDIUM_RISK,MEDIUM
15.44,6.14,16.96,79.31,0,31.24,LOW_RISK,HIGH
25.45,6.0,35.3,42.27,0,16.94,LOW_RISK,HIGH
12.1,3.82,33.77,46.54,0,16.69,LOW_RISK,HIGH
28.11,1.38,18.1,75.77,0,17.8,LOW_RISK,HIGH
10.78,2.69,17.13,83.67,0,21.06,LOW_RISK,HIGH
31.75,26.44,16.8,100.0,1,73.68,HIGH_RISK,LOW
25.48,1.97,38.58,50.81,0,23.61,LOW_RISK,HIGH
40.46,0.47,36.06,39.89,0,31.35,LOW_RISK,HIGH
16.44,7.84,20.05,87.79,1,46.68,MEDIUM_RISK,MEDIUM
17.55,7.51,18.01,87.77,0,30.7,LOW_RISK,HIGH
27.4,8.34,32.14,36.76,0,30.08,LOW_RISK,HIGH
57.44,16.07,13.61,69.52,0,60.07,HIGH_RISK,LOW
18.78,2.42,24.43,55.79,0,15.43,LOW_RISK,HIGH
35.04,3.79,37.63,83.55,0,46.69,MEDIUM_RISK,MEDIUM
52.15,1.35,35.7,77.93,1,57.41,HIGH_RISK,LOW
35.23,17.02,21.2,55.96,0,52.38,MEDIUM_RISK,MEDIUM
31.81,8.7,26.24,100.0,1,73.39,HIGH_RISK,LOW
16.79,16.66,23.17,100.0,1,64.71,HIGH_RISK,LOW
19.56,2.13,23.38,49.42,0,27.06,LOW_RISK,HIGH
20.02,1.84,25.61,20.0,0,10.87,LOW_RISK,HIGH
19.61,4.06,30.87,29.75,0,20.98,LOW_RISK,HIGH
20.94,4.94,33.06,90.59,0,35.09,MEDIUM_RISK,MEDIUM
41.23,6.88,26.51,61.16,1,49.78,MEDIUM_RISK,MEDIUM
24.07,5.34,18.88,62.34,0,28.15,LOW_RISK,HIGH
24.01,6.69,26.56,66.36,0,22.31,LOW_RISK,HIGH
35.09,9.8,18.51,85.69,0,54.5,MEDIUM_RISK,MEDIUM
16.76,3.68,14.63,56.02,0,24.95,LOW_RISK,HIGH
18.41,2.93,25.82,67.04,0,18.18,LOW_RISK,HIGH
22.43,7.13,28.95,81.02,1,44.4,MEDIUM_RISK,MEDIUM
12.11,13.36,21.87,64.95,0,27.22,LOW_RISK,HIGH
8.45,10.8,22.75,81.74,0,31.74,LOW_RISK,HIGH
27.08,8.43,31.4,84.92,0,41.73,MEDIUM_RISK,MEDIUM
29.52,1.16,25.0,76.58,0,16.17,LOW_RISK,HIGH
14.57,2.88,17.27,65.95,0,15.99,LOW_RISK,HIGH
39.85,0.91,19.17,100.0,0,27.92,LOW_RISK,HIGH
25.22,8.88,25.43,85.09,0,40.3,MEDIUM_RISK,MEDIUM
43.68,12.65,24.35,71.71,0,41.01,MEDIUM_RISK,MEDIUM
36.72,13.19,33.15,74.73,0,55.37,HIGH_RISK,LOW
24.19,8.04,14.94,55.9,0,34.66,LOW_RISK,HIGH
32.62,9.89,19.17,43.79,0,45.15,MEDIUM_RISK,MEDIUM
80.0,12.49,14.53,61.95,0,59.13,HIGH_RISK,LOW
20.69,1.41,14.94,38.67,0,15.51,LOW_RISK,HIGH
27.76,8.2,28.12,74.95,0,36.36,MEDIUM_RISK,MEDIUM
21.72,7.74,24.48,76.28,0,25.84,LOW_RISK,HIGH
65.95,1.09,25.85,50.64,0,42.11,MEDIUM_RISK,MEDIUM
21.98,9.94,9.82,57.83,0,32.55,LOW_RISK,HIGH
40.45,2.24,29.69,47.4,1,44.98,MEDIUM_RISK,MEDIUM
47.95,3.18,31.27,41.69,0,35.52,MEDIUM_RISK,MEDIUM
21.8,10.31,39.96,51.66,0,29.92,LOW_RISK,HIGH
16.49,9.89,30.37,41.08,0,26.34,LOW_RISK,HIGH
14.87,8.68,33.49,37.61,0,22.44,LOW_RISK,HIGH
24.55,6.52,6.98,76.85,0,29.88,LOW_RISK,HIGH
24.45,20.12,24.99,66.71,1,45.35,MEDIUM_RISK,MEDIUM
26.29,14.1,37.82,27.49,0,30.17,LOW_RISK,HIGH
6.82,5.27,32.13,57.37,0,20.68,LOW_RISK,HIGH
38.35,3.84,23.87,48.1,0,37.16,MEDIUM_RISK,MEDIUM
8.92,11.45,34.41,83.71,0,33.55,LOW_RISK,HIGH
4.98,6.78,27.8,100.0,0,24.14,LOW_RISK,HIGH
40.58,1.19,30.35,68.28,0,28.19,LOW_RISK,HIGH
31.44,13.12,21.87,62.38,0,40.71,MEDIUM_RISK,MEDIUM
48.88,8.61,26.94,83.91,0,46.91,MEDIUM_RISK,MEDIUM
47.05,4.22,32.37,30.56,0,32.66,LOW_RISK,HIGH
12.99,1.39,9.25,57.91,0,10.55,LOW_RISK,HIGH
22.85,6.52,35.82,70.2,0,30.58,LOW_RISK,HIGH
25.79,8.46,14.33,59.86,0,27.87,LOW_RISK,HIGH
31.82,3.01,30.29,76.13,0,32.38,LOW_RISK,HIGH
6.12,1.18,22.31,87.15,0,16.47,LOW_RISK,HIGH
31.41,19.8,13.15,47.33,1,69.43,HIGH_RISK,LOW
14.27,4.13,27.61,100.0,0,17.38,LOW_RISK,HIGH
11.77,15.46,36.75,81.45,0,33.67,LOW_RISK,HIGH
29.73,2.74,25.74,59.18,0,23.34,LOW_RISK,HIGH
12.36,12.99,30.81,90.44,1,44.9,MEDIUM_RISK,MEDIUM
2.6,10.28,20.88,73.88,0,30.44,LOW_RISK,HIGH
16.59,18.82,24.82,46.21,0,41.78,MEDIUM_RISK,MEDIUM
22.88,9.74,33.94,100.0,0,39.38,MEDIUM_RISK,MEDIUM
25.29,18.41,34.87,63.0,1,52.45,MEDIUM_RISK,MEDIUM
22.8,6.66,28.27,83.81,0,23.91,LOW_RISK,HIGH
27.46,12.47,24.72,57.13,0,27.69,LOW_RISK,HIGH
14.38,19.22,21.22,67.41,0,33.38,LOW_RISK,HIGH
